"Plot Title: Yellow"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20414842, SEN S/N: 20414842)","Temp, °C (LGR S/N: 20414842, SEN S/N: 20414842)"
1,08/23/18 03:00:00 AM,0.6,24.53
2,08/23/18 03:01:00 AM,0.6,24.55
3,08/23/18 03:02:00 AM,0.6,24.55
4,08/23/18 03:03:00 AM,0.5,24.55
5,08/23/18 03:04:00 AM,0.5,24.55
6,08/23/18 03:05:00 AM,0.5,24.55
7,08/23/18 03:06:00 AM,0.5,24.55
8,08/23/18 03:07:00 AM,0.6,24.55
9,08/23/18 03:08:00 AM,0.5,24.55
10,08/23/18 03:09:00 AM,-0.1,24.55
11,08/23/18 03:10:00 AM,0.5,24.56
12,08/23/18 03:11:00 AM,0.5,24.55
13,08/23/18 03:12:00 AM,-0.1,24.56
14,08/23/18 03:13:00 AM,2.1,24.56
15,08/23/18 03:14:00 AM,2.1,24.56
16,08/23/18 03:15:00 AM,0.5,24.56
17,08/23/18 03:16:00 AM,0.6,24.56
18,08/23/18 03:17:00 AM,0.5,24.56
19,08/23/18 03:18:00 AM,2.1,24.56
20,08/23/18 03:19:00 AM,0.5,24.56
21,08/23/18 03:20:00 AM,-0.1,24.56
22,08/23/18 03:21:00 AM,0.5,24.56
23,08/23/18 03:22:00 AM,0.5,24.56
24,08/23/18 03:23:00 AM,0.5,24.57
25,08/23/18 03:24:00 AM,0.5,24.56
26,08/23/18 03:25:00 AM,0.5,24.56
27,08/23/18 03:26:00 AM,0.5,24.57
28,08/23/18 03:27:00 AM,0.5,24.56
29,08/23/18 03:28:00 AM,-0.1,24.57
30,08/23/18 03:29:00 AM,0.5,24.57
31,08/23/18 03:30:00 AM,0.6,24.57
32,08/23/18 03:31:00 AM,0.5,24.57
33,08/23/18 03:32:00 AM,0.5,24.57
34,08/23/18 03:33:00 AM,0.5,24.57
35,08/23/18 03:34:00 AM,0.5,24.57
36,08/23/18 03:35:00 AM,0.5,24.57
37,08/23/18 03:36:00 AM,0.6,24.57
38,08/23/18 03:37:00 AM,0.5,24.57
39,08/23/18 03:38:00 AM,2.1,24.57
40,08/23/18 03:39:00 AM,0.5,24.57
41,08/23/18 03:40:00 AM,-0.1,24.57
42,08/23/18 03:41:00 AM,0.5,24.57
43,08/23/18 03:42:00 AM,1.8,24.58
44,08/23/18 03:43:00 AM,0.5,24.58
45,08/23/18 03:44:00 AM,0.5,24.57
46,08/23/18 03:45:00 AM,0.1,24.57
47,08/23/18 03:46:00 AM,0.5,24.58
48,08/23/18 03:47:00 AM,0.5,24.58
49,08/23/18 03:48:00 AM,0.5,24.58
50,08/23/18 03:49:00 AM,0.5,24.58
51,08/23/18 03:50:00 AM,0.5,24.58
52,08/23/18 03:51:00 AM,0.5,24.58
53,08/23/18 03:52:00 AM,0.5,24.57
54,08/23/18 03:53:00 AM,0.5,24.58
55,08/23/18 03:54:00 AM,0.5,24.58
56,08/23/18 03:55:00 AM,0.6,24.58
57,08/23/18 03:56:00 AM,0.5,24.58
58,08/23/18 03:57:00 AM,0.5,24.58
59,08/23/18 03:58:00 AM,0.5,24.58
60,08/23/18 03:59:00 AM,0.5,24.58
61,08/23/18 04:00:00 AM,0.5,24.58
62,08/23/18 04:01:00 AM,0.6,24.58
63,08/23/18 04:02:00 AM,0.5,24.58
64,08/23/18 04:03:00 AM,0.5,24.58
65,08/23/18 04:04:00 AM,0.5,24.58
66,08/23/18 04:05:00 AM,0.5,24.58
67,08/23/18 04:06:00 AM,-0.1,24.58
68,08/23/18 04:07:00 AM,0.5,24.58
69,08/23/18 04:08:00 AM,0.6,24.58
70,08/23/18 04:09:00 AM,0.5,24.58
71,08/23/18 04:10:00 AM,0.6,24.57
72,08/23/18 04:11:00 AM,0.5,24.57
73,08/23/18 04:12:00 AM,0.5,24.57
74,08/23/18 04:13:00 AM,0.6,24.57
75,08/23/18 04:14:00 AM,1.8,24.57
76,08/23/18 04:15:00 AM,0.5,24.56
77,08/23/18 04:16:00 AM,0.5,24.56
78,08/23/18 04:17:00 AM,0.5,24.56
79,08/23/18 04:18:00 AM,0.6,24.56
80,08/23/18 04:19:00 AM,0.5,24.55
81,08/23/18 04:20:00 AM,0.5,24.55
82,08/23/18 04:21:00 AM,0.5,24.53
83,08/23/18 04:22:00 AM,0.1,24.53
84,08/23/18 04:23:00 AM,0.5,24.53
85,08/23/18 04:24:00 AM,0.5,24.52
86,08/23/18 04:25:00 AM,0.5,24.52
87,08/23/18 04:26:00 AM,0.5,24.52
88,08/23/18 04:27:00 AM,0.6,24.51
89,08/23/18 04:28:00 AM,0.5,24.51
90,08/23/18 04:29:00 AM,0.5,24.51
91,08/23/18 04:30:00 AM,0.5,24.50
92,08/23/18 04:31:00 AM,0.5,24.49
93,08/23/18 04:32:00 AM,0.5,24.48
94,08/23/18 04:33:00 AM,0.1,24.48
95,08/23/18 04:34:00 AM,0.5,24.46
96,08/23/18 04:35:00 AM,0.6,24.46
97,08/23/18 04:36:00 AM,0.6,24.46
98,08/23/18 04:37:00 AM,0.6,24.46
99,08/23/18 04:38:00 AM,0.5,24.46
100,08/23/18 04:39:00 AM,0.6,24.46
101,08/23/18 04:40:00 AM,0.5,24.46
102,08/23/18 04:41:00 AM,0.6,24.46
103,08/23/18 04:42:00 AM,2.1,24.45
104,08/23/18 04:43:00 AM,0.6,24.45
105,08/23/18 04:44:00 AM,0.6,24.45
106,08/23/18 04:45:00 AM,0.5,24.45
107,08/23/18 04:46:00 AM,0.5,24.44
108,08/23/18 04:47:00 AM,0.5,24.44
109,08/23/18 04:48:00 AM,0.5,24.44
110,08/23/18 04:49:00 AM,0.6,24.44
111,08/23/18 04:50:00 AM,0.6,24.44
112,08/23/18 04:51:00 AM,0.5,24.43
113,08/23/18 04:52:00 AM,0.6,24.43
114,08/23/18 04:53:00 AM,0.5,24.43
115,08/23/18 04:54:00 AM,0.5,24.42
116,08/23/18 04:55:00 AM,0.5,24.42
117,08/23/18 04:56:00 AM,0.5,24.42
118,08/23/18 04:57:00 AM,0.5,24.42
119,08/23/18 04:58:00 AM,0.5,24.41
120,08/23/18 04:59:00 AM,0.5,24.41
121,08/23/18 05:00:00 AM,0.5,24.41
122,08/23/18 05:01:00 AM,0.5,24.41
123,08/23/18 05:02:00 AM,0.5,24.39
124,08/23/18 05:03:00 AM,0.5,24.39
125,08/23/18 05:04:00 AM,0.5,24.39
126,08/23/18 05:05:00 AM,0.5,24.38
127,08/23/18 05:06:00 AM,0.5,24.38
128,08/23/18 05:07:00 AM,0.5,24.38
129,08/23/18 05:08:00 AM,0.5,24.37
130,08/23/18 05:09:00 AM,0.6,24.37
131,08/23/18 05:10:00 AM,0.5,24.37
132,08/23/18 05:11:00 AM,0.6,24.37
133,08/23/18 05:12:00 AM,0.5,24.36
134,08/23/18 05:13:00 AM,0.5,24.36
135,08/23/18 05:14:00 AM,0.6,24.36
136,08/23/18 05:15:00 AM,-0.1,24.35
137,08/23/18 05:16:00 AM,0.5,24.35
138,08/23/18 05:17:00 AM,0.5,24.34
139,08/23/18 05:18:00 AM,0.6,24.34
140,08/23/18 05:19:00 AM,2.1,24.34
141,08/23/18 05:20:00 AM,2.1,24.34
142,08/23/18 05:21:00 AM,0.5,24.34
143,08/23/18 05:22:00 AM,-0.1,24.32
144,08/23/18 05:23:00 AM,0.6,24.32
145,08/23/18 05:24:00 AM,0.6,24.32
146,08/23/18 05:25:00 AM,0.5,24.31
147,08/23/18 05:26:00 AM,0.6,24.31
148,08/23/18 05:27:00 AM,0.5,24.30
149,08/23/18 05:28:00 AM,0.5,24.30
150,08/23/18 05:29:00 AM,0.6,24.30
151,08/23/18 05:30:00 AM,0.5,24.30
152,08/23/18 05:31:00 AM,0.5,24.29
153,08/23/18 05:32:00 AM,0.5,24.29
154,08/23/18 05:33:00 AM,0.5,24.29
155,08/23/18 05:34:00 AM,0.2,24.29
156,08/23/18 05:35:00 AM,0.5,24.28
157,08/23/18 05:36:00 AM,0.5,24.28
158,08/23/18 05:37:00 AM,0.6,24.28
159,08/23/18 05:38:00 AM,-0.1,24.27
160,08/23/18 05:39:00 AM,0.6,24.27
161,08/23/18 05:40:00 AM,-0.1,24.27
162,08/23/18 05:41:00 AM,0.6,24.27
163,08/23/18 05:42:00 AM,0.5,24.26
164,08/23/18 05:43:00 AM,0.5,24.26
165,08/23/18 05:44:00 AM,0.5,24.26
166,08/23/18 05:45:00 AM,0.5,24.26
167,08/23/18 05:46:00 AM,0.5,24.26
168,08/23/18 05:47:00 AM,0.6,24.24
169,08/23/18 05:48:00 AM,0.5,24.24
170,08/23/18 05:49:00 AM,0.6,24.23
171,08/23/18 05:50:00 AM,0.5,24.23
172,08/23/18 05:51:00 AM,0.6,24.23
173,08/23/18 05:52:00 AM,0.2,24.23
174,08/23/18 05:53:00 AM,0.5,24.23
175,08/23/18 05:54:00 AM,0.5,24.22
176,08/23/18 05:55:00 AM,-0.1,24.45
177,08/23/18 05:56:00 AM,0.5,24.64
178,08/23/18 05:57:00 AM,0.5,24.95
179,08/23/18 05:58:00 AM,0.5,25.11
180,08/23/18 05:59:00 AM,0.6,24.86
181,08/23/18 06:00:00 AM,0.5,24.66
182,08/23/18 06:01:00 AM,0.5,24.21
183,08/23/18 06:02:00 AM,0.5,23.33
184,08/23/18 06:03:00 AM,0.6,22.98
185,08/23/18 06:04:00 AM,0.5,22.63
186,08/23/18 06:05:00 AM,0.5,22.26
187,08/23/18 06:06:00 AM,0.5,21.80
188,08/23/18 06:07:00 AM,0.5,21.11
189,08/23/18 06:08:00 AM,0.6,20.38
190,08/23/18 06:09:00 AM,15.7,15.65
191,08/23/18 06:10:00 AM,270.8,14.73
192,08/23/18 06:11:00 AM,270.6,14.72
193,08/23/18 06:12:00 AM,270.5,14.70
194,08/23/18 06:13:00 AM,270.3,14.69
195,08/23/18 06:14:00 AM,270.1,14.67
196,08/23/18 06:15:00 AM,270.1,14.70
197,08/23/18 06:16:00 AM,270.0,14.70
198,08/23/18 06:17:00 AM,269.9,14.70
199,08/23/18 06:18:00 AM,269.8,14.67
200,08/23/18 06:19:00 AM,269.8,14.66
201,08/23/18 06:20:00 AM,269.8,14.69
202,08/23/18 06:21:00 AM,269.8,14.67
203,08/23/18 06:22:00 AM,269.8,14.66
204,08/23/18 06:23:00 AM,269.7,14.66
205,08/23/18 06:24:00 AM,269.7,14.66
206,08/23/18 06:25:00 AM,269.6,14.66
207,08/23/18 06:26:00 AM,269.6,14.65
208,08/23/18 06:27:00 AM,269.6,14.64
209,08/23/18 06:28:00 AM,269.6,14.64
210,08/23/18 06:29:00 AM,269.6,14.64
211,08/23/18 06:30:00 AM,269.6,14.64
212,08/23/18 06:31:00 AM,269.6,14.64
213,08/23/18 06:32:00 AM,269.6,14.62
214,08/23/18 06:33:00 AM,269.6,14.62
215,08/23/18 06:34:00 AM,269.5,14.60
216,08/23/18 06:35:00 AM,269.5,14.62
217,08/23/18 06:36:00 AM,269.6,14.62
218,08/23/18 06:37:00 AM,269.4,14.59
219,08/23/18 06:38:00 AM,269.4,14.59
220,08/23/18 06:39:00 AM,269.4,14.59
221,08/23/18 06:40:00 AM,269.4,14.59
222,08/23/18 06:41:00 AM,269.4,14.58
223,08/23/18 06:42:00 AM,269.4,14.58
224,08/23/18 06:43:00 AM,269.4,14.57
225,08/23/18 06:44:00 AM,269.4,14.58
226,08/23/18 06:45:00 AM,269.4,14.56
227,08/23/18 06:46:00 AM,269.4,14.56
228,08/23/18 06:47:00 AM,269.3,14.56
229,08/23/18 06:48:00 AM,269.3,14.55
230,08/23/18 06:49:00 AM,269.2,14.55
231,08/23/18 06:50:00 AM,269.2,14.55
232,08/23/18 06:51:00 AM,269.3,14.52
233,08/23/18 06:52:00 AM,269.2,14.52
234,08/23/18 06:53:00 AM,269.3,14.52
235,08/23/18 06:54:00 AM,269.2,14.51
236,08/23/18 06:55:00 AM,269.2,14.52
237,08/23/18 06:56:00 AM,269.2,14.51
238,08/23/18 06:57:00 AM,269.2,14.50
239,08/23/18 06:58:00 AM,269.2,14.50
240,08/23/18 06:59:00 AM,269.2,14.50
241,08/23/18 07:00:00 AM,269.2,14.50
242,08/23/18 07:01:00 AM,269.1,14.49
243,08/23/18 07:02:00 AM,269.1,14.48
244,08/23/18 07:03:00 AM,269.0,14.48
245,08/23/18 07:04:00 AM,269.0,14.45
246,08/23/18 07:05:00 AM,269.0,14.47
247,08/23/18 07:06:00 AM,269.1,14.47
248,08/23/18 07:07:00 AM,269.0,14.47
249,08/23/18 07:08:00 AM,269.0,14.45
250,08/23/18 07:09:00 AM,269.1,14.45
251,08/23/18 07:10:00 AM,269.0,14.44
252,08/23/18 07:11:00 AM,269.0,14.44
253,08/23/18 07:12:00 AM,269.0,14.44
254,08/23/18 07:13:00 AM,269.0,14.44
255,08/23/18 07:14:00 AM,269.0,14.43
256,08/23/18 07:15:00 AM,268.9,14.42
257,08/23/18 07:16:00 AM,268.9,14.43
258,08/23/18 07:17:00 AM,268.9,14.42
259,08/23/18 07:18:00 AM,268.9,14.42
260,08/23/18 07:19:00 AM,268.8,14.41
261,08/23/18 07:20:00 AM,268.8,14.41
262,08/23/18 07:21:00 AM,268.8,14.41
263,08/23/18 07:22:00 AM,268.8,14.38
264,08/23/18 07:23:00 AM,268.8,14.40
265,08/23/18 07:24:00 AM,268.8,14.40
266,08/23/18 07:25:00 AM,268.8,14.38
267,08/23/18 07:26:00 AM,268.8,14.37
268,08/23/18 07:27:00 AM,268.7,14.38
269,08/23/18 07:28:00 AM,268.7,14.38
270,08/23/18 07:29:00 AM,268.7,14.37
271,08/23/18 07:30:00 AM,268.7,14.35
272,08/23/18 07:31:00 AM,272.1,14.37
273,08/23/18 07:32:00 AM,300.9,14.36
274,08/23/18 07:33:00 AM,359.0,14.36
275,08/23/18 07:34:00 AM,399.4,14.36
276,08/23/18 07:35:00 AM,412.4,14.36
277,08/23/18 07:36:00 AM,410.4,14.36
278,08/23/18 07:37:00 AM,395.1,14.35
279,08/23/18 07:38:00 AM,374.0,14.34
280,08/23/18 07:39:00 AM,357.6,14.34
281,08/23/18 07:40:00 AM,343.0,14.35
282,08/23/18 07:41:00 AM,324.8,14.34
283,08/23/18 07:42:00 AM,318.0,14.34
284,08/23/18 07:43:00 AM,307.9,14.34
285,08/23/18 07:44:00 AM,301.8,14.34
286,08/23/18 07:45:00 AM,295.1,14.33
287,08/23/18 07:46:00 AM,290.6,14.31
288,08/23/18 07:47:00 AM,286.1,14.33
289,08/23/18 07:48:00 AM,283.3,14.33
290,08/23/18 07:49:00 AM,280.2,14.31
291,08/23/18 07:50:00 AM,278.9,14.31
292,08/23/18 07:51:00 AM,276.7,14.33
293,08/23/18 07:52:00 AM,275.7,14.30
294,08/23/18 07:53:00 AM,273.9,14.31
295,08/23/18 07:54:00 AM,273.4,14.31
296,08/23/18 07:55:00 AM,272.6,14.30
297,08/23/18 07:56:00 AM,272.3,14.31
298,08/23/18 07:57:00 AM,271.6,14.31
299,08/23/18 07:58:00 AM,271.0,14.30
300,08/23/18 07:59:00 AM,270.9,14.31
301,08/23/18 08:00:00 AM,270.5,14.30
302,08/23/18 08:01:00 AM,270.1,14.30
303,08/23/18 08:02:00 AM,269.9,14.30
304,08/23/18 08:03:00 AM,269.7,14.30
305,08/23/18 08:04:00 AM,269.4,14.29
306,08/23/18 08:05:00 AM,269.4,14.29
307,08/23/18 08:06:00 AM,269.4,14.30
308,08/23/18 08:07:00 AM,269.1,14.29
309,08/23/18 08:08:00 AM,269.1,14.30
310,08/23/18 08:09:00 AM,269.0,14.29
311,08/23/18 08:10:00 AM,268.9,14.29
312,08/23/18 08:11:00 AM,268.9,14.30
313,08/23/18 08:12:00 AM,268.9,14.29
314,08/23/18 08:13:00 AM,268.8,14.29
315,08/23/18 08:14:00 AM,268.8,14.30
316,08/23/18 08:15:00 AM,268.8,14.29
317,08/23/18 08:16:00 AM,268.7,14.30
318,08/23/18 08:17:00 AM,268.6,14.29
319,08/23/18 08:18:00 AM,268.6,14.30
320,08/23/18 08:19:00 AM,268.6,14.30
321,08/23/18 08:20:00 AM,268.6,14.30
322,08/23/18 08:21:00 AM,268.6,14.29
323,08/23/18 08:22:00 AM,268.6,14.30
324,08/23/18 08:23:00 AM,268.6,14.30
325,08/23/18 08:24:00 AM,268.5,14.29
326,08/23/18 08:25:00 AM,268.5,14.29
327,08/23/18 08:26:00 AM,268.4,14.29
328,08/23/18 08:27:00 AM,268.4,14.30
329,08/23/18 08:28:00 AM,268.5,14.29
330,08/23/18 08:29:00 AM,268.6,14.30
331,08/23/18 08:30:00 AM,268.6,14.30
332,08/23/18 08:31:00 AM,268.5,14.29
333,08/23/18 08:32:00 AM,268.5,14.30
334,08/23/18 08:33:00 AM,268.6,14.30
335,08/23/18 08:34:00 AM,268.5,14.29
336,08/23/18 08:35:00 AM,268.5,14.30
337,08/23/18 08:36:00 AM,268.6,14.31
338,08/23/18 08:37:00 AM,268.5,14.30
339,08/23/18 08:38:00 AM,268.5,14.30
340,08/23/18 08:39:00 AM,268.6,14.31
341,08/23/18 08:40:00 AM,268.5,14.33
342,08/23/18 08:41:00 AM,268.5,14.31
343,08/23/18 08:42:00 AM,268.6,14.33
344,08/23/18 08:43:00 AM,268.6,14.33
345,08/23/18 08:44:00 AM,268.6,14.33
346,08/23/18 08:45:00 AM,268.6,14.33
347,08/23/18 08:46:00 AM,268.6,14.34
348,08/23/18 08:47:00 AM,268.6,14.34
349,08/23/18 08:48:00 AM,268.6,14.35
350,08/23/18 08:49:00 AM,268.6,14.33
351,08/23/18 08:50:00 AM,268.6,14.34
352,08/23/18 08:51:00 AM,268.6,14.36
353,08/23/18 08:52:00 AM,268.7,14.36
354,08/23/18 08:53:00 AM,268.7,14.35
355,08/23/18 08:54:00 AM,268.7,14.36
356,08/23/18 08:55:00 AM,268.7,14.36
357,08/23/18 08:56:00 AM,268.7,14.36
358,08/23/18 08:57:00 AM,268.6,14.36
359,08/23/18 08:58:00 AM,268.7,14.36
360,08/23/18 08:59:00 AM,268.7,14.37
361,08/23/18 09:00:00 AM,268.6,14.37
362,08/23/18 09:01:00 AM,268.8,14.38
363,08/23/18 09:02:00 AM,268.8,14.40
364,08/23/18 09:03:00 AM,268.8,14.40
365,08/23/18 09:04:00 AM,268.8,14.38
366,08/23/18 09:05:00 AM,268.8,14.40
367,08/23/18 09:06:00 AM,268.8,14.40
368,08/23/18 09:07:00 AM,268.8,14.40
369,08/23/18 09:08:00 AM,268.7,14.41
370,08/23/18 09:09:00 AM,268.9,14.42
371,08/23/18 09:10:00 AM,268.8,14.42
372,08/23/18 09:11:00 AM,268.9,14.42
373,08/23/18 09:12:00 AM,268.9,14.42
374,08/23/18 09:13:00 AM,268.9,14.41
375,08/23/18 09:14:00 AM,268.9,14.43
376,08/23/18 09:15:00 AM,269.0,14.45
377,08/23/18 09:16:00 AM,269.0,14.45
378,08/23/18 09:17:00 AM,269.0,14.47
379,08/23/18 09:18:00 AM,269.0,14.47
380,08/23/18 09:19:00 AM,269.0,14.45
381,08/23/18 09:20:00 AM,269.0,14.47
382,08/23/18 09:21:00 AM,269.0,14.48
383,08/23/18 09:22:00 AM,269.0,14.47
384,08/23/18 09:23:00 AM,269.1,14.49
385,08/23/18 09:24:00 AM,269.1,14.49
386,08/23/18 09:25:00 AM,269.2,14.50
387,08/23/18 09:26:00 AM,269.2,14.50
388,08/23/18 09:27:00 AM,269.2,14.50
389,08/23/18 09:28:00 AM,269.2,14.52
390,08/23/18 09:29:00 AM,269.3,14.52
391,08/23/18 09:30:00 AM,269.3,14.52
392,08/23/18 09:31:00 AM,269.3,14.54
393,08/23/18 09:32:00 AM,269.4,14.55
394,08/23/18 09:33:00 AM,269.3,14.56
395,08/23/18 09:34:00 AM,269.4,14.56
396,08/23/18 09:35:00 AM,269.4,14.55
397,08/23/18 09:36:00 AM,269.4,14.56
398,08/23/18 09:37:00 AM,269.4,14.57
399,08/23/18 09:38:00 AM,269.5,14.57
400,08/23/18 09:39:00 AM,269.5,14.59
401,08/23/18 09:40:00 AM,269.6,14.60
402,08/23/18 09:41:00 AM,269.6,14.60
403,08/23/18 09:42:00 AM,269.6,14.62
404,08/23/18 09:43:00 AM,269.7,14.62
405,08/23/18 09:44:00 AM,269.6,14.63
406,08/23/18 09:45:00 AM,269.7,14.63
407,08/23/18 09:46:00 AM,269.8,14.65
408,08/23/18 09:47:00 AM,269.8,14.64
409,08/23/18 09:48:00 AM,269.8,14.66
410,08/23/18 09:49:00 AM,269.8,14.67
411,08/23/18 09:50:00 AM,269.9,14.69
412,08/23/18 09:51:00 AM,269.8,14.69
413,08/23/18 09:52:00 AM,270.1,14.70
414,08/23/18 09:53:00 AM,270.1,14.70
415,08/23/18 09:54:00 AM,270.1,14.72
416,08/23/18 09:55:00 AM,270.0,14.72
417,08/23/18 09:56:00 AM,270.2,14.73
418,08/23/18 09:57:00 AM,270.2,14.72
419,08/23/18 09:58:00 AM,270.3,14.76
420,08/23/18 09:59:00 AM,270.3,14.77
421,08/23/18 10:00:00 AM,270.3,14.78
422,08/23/18 10:01:00 AM,270.4,14.77
423,08/23/18 10:02:00 AM,270.5,14.80
424,08/23/18 10:03:00 AM,270.5,14.80
425,08/23/18 10:04:00 AM,270.5,14.81
426,08/23/18 10:05:00 AM,270.5,14.83
427,08/23/18 10:06:00 AM,270.6,14.83
428,08/23/18 10:07:00 AM,270.6,14.86
429,08/23/18 10:08:00 AM,270.7,14.86
430,08/23/18 10:09:00 AM,270.7,14.87
431,08/23/18 10:10:00 AM,270.7,14.87
432,08/23/18 10:11:00 AM,270.8,14.88
433,08/23/18 10:12:00 AM,270.8,14.88
434,08/23/18 10:13:00 AM,270.9,14.88
435,08/23/18 10:14:00 AM,270.9,14.89
436,08/23/18 10:15:00 AM,270.9,14.91
437,08/23/18 10:16:00 AM,271.1,14.93
438,08/23/18 10:17:00 AM,271.1,14.95
439,08/23/18 10:18:00 AM,271.1,14.95
440,08/23/18 10:19:00 AM,271.1,14.98
441,08/23/18 10:20:00 AM,271.2,14.98
442,08/23/18 10:21:00 AM,271.3,14.99
443,08/23/18 10:22:00 AM,271.3,15.00
444,08/23/18 10:23:00 AM,271.4,15.00
445,08/23/18 10:24:00 AM,271.5,15.03
446,08/23/18 10:25:00 AM,271.5,15.03
447,08/23/18 10:26:00 AM,271.7,15.07
448,08/23/18 10:27:00 AM,271.6,15.07
449,08/23/18 10:28:00 AM,271.8,15.09
450,08/23/18 10:29:00 AM,271.8,15.09
451,08/23/18 10:30:00 AM,271.8,15.12
452,08/23/18 10:31:00 AM,271.9,15.10
453,08/23/18 10:32:00 AM,272.0,15.12
454,08/23/18 10:33:00 AM,272.0,15.14
455,08/23/18 10:34:00 AM,272.0,15.15
456,08/23/18 10:35:00 AM,272.2,15.17
457,08/23/18 10:36:00 AM,272.2,15.21
458,08/23/18 10:37:00 AM,272.2,15.21
459,08/23/18 10:38:00 AM,272.2,15.20
460,08/23/18 10:39:00 AM,272.4,15.22
461,08/23/18 10:40:00 AM,272.4,15.24
462,08/23/18 10:41:00 AM,272.5,15.27
463,08/23/18 10:42:00 AM,272.6,15.28
464,08/23/18 10:43:00 AM,272.7,15.29
465,08/23/18 10:44:00 AM,272.7,15.29
466,08/23/18 10:45:00 AM,272.7,15.30
467,08/23/18 10:46:00 AM,272.8,15.34
468,08/23/18 10:47:00 AM,272.8,15.32
469,08/23/18 10:48:00 AM,272.9,15.37
470,08/23/18 10:49:00 AM,273.0,15.36
471,08/23/18 10:50:00 AM,273.0,15.37
472,08/23/18 10:51:00 AM,273.1,15.41
473,08/23/18 10:52:00 AM,273.1,15.41
474,08/23/18 10:53:00 AM,273.2,15.42
475,08/23/18 10:54:00 AM,273.4,15.45
476,08/23/18 10:55:00 AM,273.5,15.45
477,08/23/18 10:56:00 AM,273.5,15.47
478,08/23/18 10:57:00 AM,273.6,15.45
479,08/23/18 10:58:00 AM,273.6,15.47
480,08/23/18 10:59:00 AM,273.8,15.51
481,08/23/18 11:00:00 AM,273.7,15.53
482,08/23/18 11:01:00 AM,273.9,15.54
483,08/23/18 11:02:00 AM,273.9,15.54
484,08/23/18 11:03:00 AM,274.0,15.57
485,08/23/18 11:04:00 AM,274.0,15.57
486,08/23/18 11:05:00 AM,274.2,15.60
487,08/23/18 11:06:00 AM,274.2,15.63
488,08/23/18 11:07:00 AM,274.2,15.64
489,08/23/18 11:08:00 AM,274.4,15.66
490,08/23/18 11:09:00 AM,274.4,15.66
491,08/23/18 11:10:00 AM,274.4,15.67
492,08/23/18 11:11:00 AM,274.5,15.70
493,08/23/18 11:12:00 AM,274.6,15.71
494,08/23/18 11:13:00 AM,274.6,15.72
495,08/23/18 11:14:00 AM,274.8,15.75
496,08/23/18 11:15:00 AM,274.8,15.76
497,08/23/18 11:16:00 AM,275.0,15.78
498,08/23/18 11:17:00 AM,275.1,15.80
499,08/23/18 11:18:00 AM,275.1,15.80
500,08/23/18 11:19:00 AM,275.1,15.81
501,08/23/18 11:20:00 AM,275.1,15.83
502,08/23/18 11:21:00 AM,275.3,15.86
503,08/23/18 11:22:00 AM,275.4,15.86
504,08/23/18 11:23:00 AM,275.5,15.89
505,08/23/18 11:24:00 AM,275.5,15.89
506,08/23/18 11:25:00 AM,275.6,15.93
507,08/23/18 11:26:00 AM,275.7,15.93
508,08/23/18 11:27:00 AM,275.7,15.93
509,08/23/18 11:28:00 AM,275.8,15.96
510,08/23/18 11:29:00 AM,275.9,15.97
511,08/23/18 11:30:00 AM,275.9,16.00
512,08/23/18 11:31:00 AM,276.0,16.00
513,08/23/18 11:32:00 AM,276.1,16.03
514,08/23/18 11:33:00 AM,276.1,16.05
515,08/23/18 11:34:00 AM,276.3,16.04
516,08/23/18 11:35:00 AM,276.3,16.05
517,08/23/18 11:36:00 AM,276.4,16.08
518,08/23/18 11:37:00 AM,276.6,16.12
519,08/23/18 11:38:00 AM,276.6,16.14
520,08/23/18 11:39:00 AM,276.6,16.14
521,08/23/18 11:40:00 AM,276.7,16.14
522,08/23/18 11:41:00 AM,276.8,16.18
523,08/23/18 11:42:00 AM,277.0,16.22
524,08/23/18 11:43:00 AM,277.1,16.21
525,08/23/18 11:44:00 AM,277.0,16.23
526,08/23/18 11:45:00 AM,277.3,16.26
527,08/23/18 11:46:00 AM,277.2,16.28
528,08/23/18 11:47:00 AM,277.4,16.29
529,08/23/18 11:48:00 AM,277.5,16.30
530,08/23/18 11:49:00 AM,277.5,16.32
531,08/23/18 11:50:00 AM,277.6,16.34
532,08/23/18 11:51:00 AM,277.6,16.36
533,08/23/18 11:52:00 AM,277.7,16.37
534,08/23/18 11:53:00 AM,277.9,16.40
535,08/23/18 11:54:00 AM,277.9,16.39
536,08/23/18 11:55:00 AM,278.1,16.44
537,08/23/18 11:56:00 AM,278.1,16.45
538,08/23/18 11:57:00 AM,278.3,16.46
539,08/23/18 11:58:00 AM,278.3,16.48
540,08/23/18 11:59:00 AM,278.4,16.50
541,08/23/18 12:00:00 PM,278.6,16.53
542,08/23/18 12:01:00 PM,278.6,16.55
543,08/23/18 12:02:00 PM,278.6,16.54
544,08/23/18 12:03:00 PM,278.7,16.57
545,08/23/18 12:04:00 PM,278.8,16.58
546,08/23/18 12:05:00 PM,278.8,16.61
547,08/23/18 12:06:00 PM,279.0,16.61
548,08/23/18 12:07:00 PM,279.1,16.65
549,08/23/18 12:08:00 PM,279.2,16.66
550,08/23/18 12:09:00 PM,279.2,16.67
551,08/23/18 12:10:00 PM,279.3,16.70
552,08/23/18 12:11:00 PM,279.5,16.72
553,08/23/18 12:12:00 PM,279.6,16.74
554,08/23/18 12:13:00 PM,279.6,16.75
555,08/23/18 12:14:00 PM,279.6,16.79
