Date,Time,DataID,Temp(C),SPC(uS/cm),COND(uS/cm),Level(m)
24/05/24,9:10:34,USF24,14.704,83.49284707,66.3,7.7683
24/05/24,9:10:36,USF24,14.033,106.1921963,82.9,7.7658
24/05/24,9:10:38,USF24,13.684,153.8103609,119,7.7671
24/05/24,9:10:40,USF24,13.384,175.3334723,134.6,7.7679
24/05/24,9:10:42,USF24,13.136,183.9469268,140.3,7.7703
24/05/24,9:10:44,USF24,12.919,183.4172842,139.1,7.7716
24/05/24,9:10:46,USF24,12.719,139.849943,105.5,7.7722
24/05/24,9:10:48,USF24,12.531,136.6870054,102.6,7.7733
24/05/24,9:10:50,USF24,12.311,141.9152529,105.9,7.7737
24/05/24,9:10:52,USF24,12.121,127.5558309,94.7,7.7734
24/05/24,9:10:54,USF24,11.976,122.2414539,90.4,7.7732
24/05/24,9:10:56,USF24,11.831,120.5506231,88.8,7.7732
24/05/24,9:10:58,USF24,11.684,113.6735361,83.4,7.7734
24/05/24,9:11:00,USF24,11.522,97.47549422,71.2,7.7734
24/05/24,9:11:02,USF24,11.351,83.7666089,60.9,7.7745
24/05/24,9:11:04,USF24,11.19,86.34982039,62.5,7.7756
24/05/24,9:11:06,USF24,11.037,83.80275828,60.4,7.7757
24/05/24,9:11:08,USF24,10.883,77.33467101,55.5,7.7754
24/05/24,9:11:10,USF24,10.728,70.53291536,50.4,7.7753
24/05/24,9:11:12,USF24,10.585,64.21244907,45.7,7.7754
24/05/24,9:11:14,USF24,10.456,62.61281588,44.4,7.7754
24/05/24,9:11:16,USF24,10.343,64.08624056,45.3,7.7758
24/05/24,9:11:18,USF24,10.227,67.13600363,47.3,7.7761
24/05/24,9:11:20,USF24,10.113,61.08848575,42.9,7.7764
24/05/24,9:11:22,USF24,9.992,62.72862369,43.9,7.7765
24/05/24,9:11:24,USF24,9.879,62.93185011,43.9,7.7773
24/05/24,9:11:26,USF24,9.773,61.54200098,42.8,7.7775
24/05/24,9:11:28,USF24,9.67,58.2636285,40.4,7.7774
24/05/24,9:11:30,USF24,9.568,54.67484379,37.8,7.7774
24/05/24,9:11:32,USF24,9.468,52.22235117,36,7.7773
24/05/24,9:11:34,USF24,9.368,50.04655493,34.4,7.7774
24/05/24,9:11:36,USF24,9.262,49.61765221,34,7.7773
24/05/24,9:11:38,USF24,9.16,48.30210773,33,7.7772
24/05/24,9:11:40,USF24,9.057,48.88862789,33.3,7.7771
24/05/24,9:11:42,USF24,8.962,48.43648784,32.9,7.777
24/05/24,9:11:44,USF24,8.871,47.82852588,32.4,7.7769
24/05/24,9:11:46,USF24,8.785,46.76631641,31.6,7.7769
24/05/24,9:11:48,USF24,8.702,46.28805412,31.2,7.777
24/05/24,9:11:50,USF24,8.622,45.6546309,30.7,7.7769
24/05/24,9:11:52,USF24,8.545,45.01416008,30.2,7.7769
24/05/24,9:11:54,USF24,8.469,44.2200245,29.6,7.7768
24/05/24,9:11:56,USF24,8.398,43.71519253,29.2,7.7767
24/05/24,9:11:58,USF24,8.329,45.15587026,30.1,7.7768
24/05/24,9:12:00,USF24,8.257,44.2012208,29.4,7.7767
24/05/24,9:12:02,USF24,8.189,43.83982645,29.1,7.7763
24/05/24,9:12:04,USF24,8.122,43.02276433,28.5,7.7764
24/05/24,9:12:06,USF24,8.064,43.09823373,28.5,7.7763
24/05/24,9:12:08,USF24,8.005,42.87229208,28.3,7.7764
24/05/24,9:12:10,USF24,7.945,42.64683564,28.1,7.7763
24/05/24,9:12:12,USF24,7.89,42.71815141,28.1,7.7762
24/05/24,9:12:14,USF24,7.835,42.3328765,27.8,7.7761
24/05/24,9:12:16,USF24,7.779,42.40519845,27.8,7.7761
24/05/24,9:12:18,USF24,7.726,42.01552283,27.5,7.776
24/05/24,9:12:20,USF24,7.678,42.07723851,27.5,7.7759
24/05/24,9:12:22,USF24,7.631,42.29107291,27.6,7.7757
24/05/24,9:12:24,USF24,7.587,42.50161107,27.7,7.7757
24/05/24,9:12:26,USF24,7.544,42.25049164,27.5,7.7757
24/05/24,9:12:28,USF24,7.497,42.15773764,27.4,7.7756
24/05/24,9:12:30,USF24,7.456,42.36504807,27.5,7.7753
24/05/24,9:12:32,USF24,7.413,42.42125073,27.5,7.7753
24/05/24,9:12:34,USF24,7.375,42.31660232,27.4,7.7752
24/05/24,9:12:36,USF24,7.34,42.20779221,27.3,7.7752
24/05/24,9:12:38,USF24,7.303,42.10135282,27.2,7.775
24/05/24,9:12:40,USF24,7.267,42.14832491,27.2,7.7751
24/05/24,9:12:42,USF24,7.23,42.04157617,27.1,7.7749
24/05/24,9:12:44,USF24,7.197,42.23996024,27.2,7.7749
24/05/24,9:12:46,USF24,7.168,42.12260632,27.1,7.775
24/05/24,9:12:48,USF24,7.133,42.16848722,27.1,7.7749
24/05/24,9:12:50,USF24,7.101,42.83355659,27.5,7.78
24/05/24,9:12:52,USF24,7.07,44.58995946,28.6,7.7343
24/05/24,9:12:54,USF24,7.051,46.02040498,29.5,7.7359
24/05/24,9:12:56,USF24,7.039,48.53459846,31.1,7.7395
24/05/24,9:12:58,USF24,7.033,48.23151125,30.9,7.7344
24/05/24,9:13:00,USF24,7.025,47.15066354,30.2,7.7336
24/05/24,9:13:02,USF24,7.005,50.3046399,32.2,7.7343
24/05/24,9:13:04,USF24,6.991,50.9518302,32.6,7.7341
24/05/24,9:13:06,USF24,6.981,52.37484757,33.5,7.7344
24/05/24,9:13:08,USF24,6.968,50.05005005,32,7.7392
24/05/24,9:13:10,USF24,6.957,51.16249961,32.7,7.7371
24/05/24,9:13:12,USF24,6.953,51.0124245,32.6,7.7288
24/05/24,9:13:14,USF24,6.946,44.76303763,28.6,7.728
24/05/24,9:13:16,USF24,6.939,45.2424935,28.9,7.7281
24/05/24,9:13:18,USF24,6.929,44.63027342,28.5,7.7283
24/05/24,9:13:20,USF24,6.922,45.4232191,29,7.7285
24/05/24,9:13:22,USF24,6.917,46.68358555,29.8,7.7285
24/05/24,9:13:24,USF24,6.916,45.74508084,29.2,7.7298
24/05/24,9:13:26,USF24,6.923,46.67481126,29.8,7.7299
24/05/24,9:13:28,USF24,6.925,47.45497259,30.3,7.7279
24/05/24,9:13:30,USF24,6.925,47.29835552,30.2,7.7286
24/05/24,9:13:32,USF24,6.922,46.51964163,29.7,7.7265
24/05/24,9:13:34,USF24,6.918,44.95895733,28.7,7.7261
24/05/24,9:13:36,USF24,6.923,44.63866178,28.5,7.7264
24/05/24,9:13:38,USF24,6.925,44.32263117,28.3,7.7272
24/05/24,9:13:40,USF24,6.929,47.13583263,30.1,7.7278
24/05/24,9:13:42,USF24,6.931,47.28946792,30.2,7.7285
24/05/24,9:13:44,USF24,6.932,48.07090066,30.7,7.7287
24/05/24,9:13:46,USF24,6.934,36.95121187,23.6,7.7325
24/05/24,9:13:48,USF24,6.935,36.79348677,23.5,7.7328
24/05/24,9:13:50,USF24,6.941,36.78657525,23.5,7.7332
24/05/24,9:13:52,USF24,6.948,37.09152373,23.7,7.7327
24/05/24,9:13:54,USF24,6.95,37.08920188,23.7,7.7325
24/05/24,9:13:56,USF24,6.956,36.45637752,23.3,7.7317
24/05/24,9:13:58,USF24,6.955,36.61398842,23.4,7.7316
24/05/24,9:14:00,USF24,6.96,23.6232791,15.1,7.7721
24/05/24,9:14:02,USF24,6.896,22.25984449,14.2,7.7732
24/05/24,9:14:04,USF24,6.845,21.98147276,14,7.773
24/05/24,9:14:06,USF24,6.809,21.84916219,13.9,7.7727
24/05/24,9:14:08,USF24,6.784,22.0236597,14,7.7721
24/05/24,9:14:10,USF24,6.766,22.03613927,14,7.7718
24/05/24,9:14:12,USF24,6.75,21.88976378,13.9,7.7714
24/05/24,9:14:14,USF24,6.737,21.89873019,13.9,7.771
24/05/24,9:14:16,USF24,6.724,21.90770395,13.9,7.7709
24/05/24,9:14:18,USF24,6.711,21.91668506,13.9,7.7682
24/05/24,9:14:20,USF24,6.699,21.76724818,13.8,7.7686
24/05/24,9:14:22,USF24,6.69,21.61565163,13.7,7.7682
24/05/24,9:14:24,USF24,6.677,21.62452252,13.7,7.768
24/05/24,9:14:26,USF24,6.667,21.78924432,13.8,7.7678
24/05/24,9:14:28,USF24,6.661,21.95129655,13.9,7.768
24/05/24,9:14:30,USF24,6.651,21.95823197,13.9,7.7671
24/05/24,9:14:32,USF24,6.642,22.12249542,14,7.7672
24/05/24,9:14:34,USF24,6.635,22.12739055,14,7.7671
24/05/24,9:14:36,USF24,6.624,22.13508728,14,7.7668
24/05/24,9:14:38,USF24,6.616,22.14068826,14,7.7667
24/05/24,9:14:40,USF24,6.607,22.14699275,14,7.7665
24/05/24,9:14:42,USF24,6.599,22.15259977,14,7.7665
24/05/24,9:14:44,USF24,6.591,22.15820962,14,7.7665
24/05/24,9:14:46,USF24,6.584,22.16312057,14,7.7663
24/05/24,9:14:48,USF24,6.578,22.16733169,14,7.7663
24/05/24,9:14:50,USF24,6.571,22.17224668,14,7.7664
24/05/24,9:14:52,USF24,6.564,22.17716386,14,7.7665
24/05/24,9:14:54,USF24,6.557,22.18208321,14,7.7665
24/05/24,9:14:56,USF24,6.548,22.18841131,14,7.7664
24/05/24,9:14:58,USF24,6.544,22.19122496,14,7.7666
24/05/24,9:15:00,USF24,6.537,22.19615055,14,7.7665
24/05/24,9:15:02,USF24,6.53,22.20107834,14,7.7666
24/05/24,9:15:04,USF24,6.526,22.04529595,13.9,7.7666
24/05/24,9:15:06,USF24,6.519,22.05019195,13.9,7.7666
24/05/24,9:15:08,USF24,6.513,22.05439025,13.9,7.7666
24/05/24,9:15:10,USF24,6.508,22.05789006,13.9,7.7667
24/05/24,9:15:12,USF24,6.504,22.06069071,13.9,7.7666
24/05/24,9:15:14,USF24,6.498,22.06489301,13.9,7.7666
24/05/24,9:15:16,USF24,6.494,22.06769543,13.9,7.7666
24/05/24,9:15:18,USF24,6.489,22.07119947,13.9,7.7667
24/05/24,9:15:20,USF24,6.484,22.07470461,13.9,7.7666
24/05/24,9:15:22,USF24,6.478,22.07891226,13.9,7.7669
24/05/24,9:15:24,USF24,6.475,22.08101668,13.9,7.7667
24/05/24,9:15:26,USF24,6.47,22.08452494,13.9,7.7666
24/05/24,9:15:28,USF24,6.467,22.08663044,13.9,7.7666
24/05/24,9:15:30,USF24,6.463,22.08943839,13.9,7.7667
24/05/24,9:15:32,USF24,6.46,22.09154482,13.9,7.7667
24/05/24,9:15:34,USF24,6.457,22.09365165,13.9,7.7667
24/05/24,9:15:36,USF24,6.451,22.09786652,13.9,7.7666
24/05/24,9:15:38,USF24,6.449,22.09927184,13.9,7.7667
24/05/24,9:15:40,USF24,6.444,21.94377306,13.8,7.7665
24/05/24,9:15:42,USF24,6.443,21.94447095,13.8,7.7667
24/05/24,9:15:44,USF24,6.441,21.94586686,13.8,7.7667
24/05/24,9:15:46,USF24,6.436,21.94935742,13.8,7.7668
24/05/24,9:15:48,USF24,6.433,21.9514523,13.8,7.7668
24/05/24,9:15:50,USF24,6.433,21.9514523,13.8,7.7667
24/05/24,9:15:52,USF24,6.429,21.95424608,13.8,7.7668
24/05/24,9:15:54,USF24,6.427,21.95564324,13.8,7.7669
24/05/24,9:15:56,USF24,6.424,21.95773931,13.8,7.7667
24/05/24,9:15:58,USF24,6.421,21.95983578,13.8,7.7666
24/05/24,9:16:00,USF24,6.418,21.96193265,13.8,7.7667
24/05/24,9:16:02,USF24,6.416,21.96333079,13.8,7.7668
24/05/24,9:16:04,USF24,6.414,21.9647291,13.8,7.7664
24/05/24,9:16:06,USF24,6.415,21.96402992,13.8,7.7666
24/05/24,9:16:08,USF24,6.412,21.96612759,13.8,7.7664
24/05/24,9:16:10,USF24,6.408,21.96892511,13.8,7.7666
24/05/24,9:16:12,USF24,6.409,21.96822567,13.8,7.7665
24/05/24,9:16:14,USF24,6.406,21.97032414,13.8,7.7666
24/05/24,9:16:16,USF24,6.405,21.97102372,13.8,7.7664
24/05/24,9:16:18,USF24,6.402,21.8138972,13.7,7.7665
24/05/24,9:16:20,USF24,6.401,21.97382249,13.8,7.7664
24/05/24,9:16:22,USF24,6.401,21.81459189,13.7,7.7665
24/05/24,9:16:24,USF24,6.398,21.81667622,13.7,7.7664
24/05/24,9:16:26,USF24,6.399,21.8159814,13.7,7.7663
24/05/24,9:16:28,USF24,6.397,21.81737109,13.7,7.7664
24/05/24,9:16:30,USF24,6.394,21.81945595,13.7,7.7664
24/05/24,9:16:32,USF24,6.392,21.98012232,13.8,7.7663
24/05/24,9:16:34,USF24,6.391,21.98082253,13.8,7.7663
24/05/24,9:16:36,USF24,6.39,21.82223638,13.7,7.7664
24/05/24,9:16:38,USF24,6.389,21.8229316,13.7,7.7664
24/05/24,9:16:40,USF24,6.389,21.8229316,13.7,7.7663
24/05/24,9:16:42,USF24,6.387,21.82432217,13.7,7.7664
24/05/24,9:16:44,USF24,6.387,21.98362379,13.8,7.7664
24/05/24,9:16:46,USF24,6.388,21.98292341,13.8,7.7664
24/05/24,9:16:48,USF24,6.385,21.82571292,13.7,7.7665
24/05/24,9:16:50,USF24,6.384,21.98572521,13.8,7.7663
24/05/24,9:16:52,USF24,6.385,21.82571292,13.7,7.7666
24/05/24,9:16:54,USF24,6.384,21.98572521,13.8,7.7665
24/05/24,9:16:56,USF24,6.382,21.82779938,13.7,7.7664
24/05/24,9:16:58,USF24,6.381,21.82849495,13.7,7.7665
24/05/24,9:17:00,USF24,6.381,21.82849495,13.7,7.7666
24/05/24,9:17:02,USF24,6.379,21.82988623,13.7,7.7665
24/05/24,9:17:04,USF24,6.382,21.82779938,13.7,7.7665
24/05/24,9:17:06,USF24,6.38,21.82919057,13.7,7.7665
24/05/24,9:17:08,USF24,6.379,21.82988623,13.7,7.7665
24/05/24,9:17:10,USF24,6.379,21.82988623,13.7,7.7664
24/05/24,9:17:12,USF24,6.377,21.99063008,13.8,7.7664
24/05/24,9:17:14,USF24,6.377,21.83127769,13.7,7.7663
24/05/24,9:17:16,USF24,6.377,21.83127769,13.7,7.7664
24/05/24,9:17:18,USF24,6.378,21.83058194,13.7,7.7666
24/05/24,9:17:20,USF24,6.376,21.83197348,13.7,7.7667
24/05/24,9:17:22,USF24,6.376,21.83197348,13.7,7.7665
24/05/24,9:17:24,USF24,6.375,21.83266932,13.7,7.7665
24/05/24,9:17:26,USF24,6.377,21.83127769,13.7,7.7665
24/05/24,9:17:28,USF24,6.375,21.83266932,13.7,7.7667
24/05/24,9:17:30,USF24,6.374,21.83336521,13.7,7.7666
24/05/24,9:17:32,USF24,6.375,21.83266932,13.7,7.7667
24/05/24,9:17:34,USF24,6.375,21.83266932,13.7,7.7666
24/05/24,9:17:36,USF24,6.375,21.83266932,13.7,7.7667
24/05/24,9:17:38,USF24,6.375,21.83266932,13.7,7.7667
24/05/24,9:17:40,USF24,6.374,21.83336521,13.7,7.7667
24/05/24,9:17:42,USF24,6.374,21.83336521,13.7,7.7668
24/05/24,9:17:44,USF24,6.374,21.83336521,13.7,7.7667
24/05/24,9:17:46,USF24,6.374,21.83336521,13.7,7.7669
24/05/24,9:17:48,USF24,6.373,21.83406114,13.7,7.7669
24/05/24,9:17:50,USF24,6.373,21.83406114,13.7,7.7668
24/05/24,9:17:52,USF24,6.375,21.83266932,13.7,7.767
24/05/24,9:17:54,USF24,6.372,21.83475711,13.7,7.7669
24/05/24,9:17:56,USF24,6.373,21.83406114,13.7,7.767
24/05/24,9:17:58,USF24,6.373,21.83406114,13.7,7.767
24/05/24,9:18:00,USF24,6.375,21.83266932,13.7,7.767
24/05/24,9:18:02,USF24,6.374,21.83336521,13.7,7.7671
24/05/24,9:18:04,USF24,6.373,21.83406114,13.7,7.7671
24/05/24,9:18:06,USF24,6.372,21.83475711,13.7,7.767
24/05/24,9:18:08,USF24,6.373,21.83406114,13.7,7.7669
24/05/24,9:18:10,USF24,6.371,21.83545313,13.7,7.767
24/05/24,9:18:12,USF24,6.373,21.67468843,13.6,7.767
24/05/24,9:18:14,USF24,6.373,21.67468843,13.6,7.7671
24/05/24,9:18:16,USF24,6.373,21.83406114,13.7,7.7671
24/05/24,9:18:18,USF24,6.375,21.83266932,13.7,7.7673
24/05/24,9:18:20,USF24,6.373,21.83406114,13.7,7.7672
24/05/24,9:18:22,USF24,6.374,21.83336521,13.7,7.7671
24/05/24,9:18:24,USF24,6.373,21.67468843,13.6,7.7672
24/05/24,9:18:26,USF24,6.373,21.67468843,13.6,7.7671
24/05/24,9:18:28,USF24,6.372,21.83475711,13.7,7.7672
24/05/24,9:18:30,USF24,6.374,21.83336521,13.7,7.7674
24/05/24,9:18:32,USF24,6.373,21.83406114,13.7,7.7672
24/05/24,9:18:34,USF24,6.373,21.83406114,13.7,7.7674
24/05/24,9:18:36,USF24,6.373,21.83406114,13.7,7.7673
24/05/24,9:18:38,USF24,6.374,21.67399758,13.6,7.7674
24/05/24,9:18:40,USF24,6.373,21.83406114,13.7,7.7671
24/05/24,9:18:42,USF24,6.375,21.83266932,13.7,7.7672
24/05/24,9:18:44,USF24,6.375,21.83266932,13.7,7.7671
24/05/24,9:18:46,USF24,6.374,21.83336521,13.7,7.7674
24/05/24,9:18:48,USF24,6.376,21.83197348,13.7,7.7672
24/05/24,9:18:50,USF24,6.374,21.83336521,13.7,7.7673
24/05/24,9:18:52,USF24,6.376,21.83197348,13.7,7.7673
24/05/24,9:18:54,USF24,6.374,21.83336521,13.7,7.7671
24/05/24,9:18:56,USF24,6.374,21.83336521,13.7,7.7671
24/05/24,9:18:58,USF24,6.375,21.83266932,13.7,7.7672
24/05/24,9:19:00,USF24,6.374,21.83336521,13.7,7.7673
24/05/24,9:19:02,USF24,6.376,21.83197348,13.7,7.7672
24/05/24,9:19:04,USF24,6.377,21.83127769,13.7,7.7671
24/05/24,9:19:06,USF24,6.378,21.83058194,13.7,7.7672
24/05/24,9:19:08,USF24,6.377,21.83127769,13.7,7.7671
24/05/24,9:19:10,USF24,6.374,21.67399758,13.6,7.7673
24/05/24,9:19:12,USF24,6.378,21.83058194,13.7,7.7671
24/05/24,9:19:14,USF24,6.377,21.6719253,13.6,7.767
24/05/24,9:19:16,USF24,6.377,21.6719253,13.6,7.7672
24/05/24,9:19:18,USF24,6.375,21.83266932,13.7,7.7671
24/05/24,9:19:20,USF24,6.377,21.6719253,13.6,7.7671
24/05/24,9:19:22,USF24,6.378,21.83058194,13.7,7.7672
24/05/24,9:19:24,USF24,6.378,21.83058194,13.7,7.7671
24/05/24,9:19:26,USF24,6.378,21.67123462,13.6,7.7671
24/05/24,9:19:28,USF24,6.378,21.83058194,13.7,7.7671
24/05/24,9:19:30,USF24,6.38,21.66985341,13.6,7.767
24/05/24,9:19:32,USF24,6.377,21.83127769,13.7,7.7671
24/05/24,9:19:34,USF24,6.379,21.82988623,13.7,7.767
24/05/24,9:19:36,USF24,6.378,21.67123462,13.6,7.767
24/05/24,9:19:38,USF24,6.379,21.82988623,13.7,7.7671
24/05/24,9:19:40,USF24,6.379,21.82988623,13.7,7.7669
24/05/24,9:19:42,USF24,6.38,21.82919057,13.7,7.7671
24/05/24,9:19:44,USF24,6.378,21.83058194,13.7,7.7669
24/05/24,9:19:46,USF24,6.38,21.82919057,13.7,7.7669
24/05/24,9:19:48,USF24,6.381,21.66916287,13.6,7.767
24/05/24,9:19:50,USF24,6.38,21.66985341,13.6,7.7671
24/05/24,9:19:52,USF24,6.384,21.82640836,13.7,7.7669
24/05/24,9:19:54,USF24,6.381,21.82849495,13.7,7.7668
24/05/24,9:19:56,USF24,6.385,21.82571292,13.7,7.767
24/05/24,9:19:58,USF24,6.383,21.82710385,13.7,7.7669
24/05/24,9:20:00,USF24,6.382,21.82779938,13.7,7.7668
24/05/24,9:20:02,USF24,6.382,21.82779938,13.7,7.767
24/05/24,9:20:04,USF24,6.384,21.82640836,13.7,7.7669
24/05/24,9:20:06,USF24,6.385,21.82571292,13.7,7.7668
24/05/24,9:20:08,USF24,6.385,21.82571292,13.7,7.7668
24/05/24,9:20:10,USF24,6.383,21.82710385,13.7,7.7668
24/05/24,9:20:12,USF24,6.384,21.82640836,13.7,7.7668
24/05/24,9:20:14,USF24,6.383,21.82710385,13.7,7.7669
24/05/24,9:20:16,USF24,6.384,21.82640836,13.7,7.7669
24/05/24,9:20:18,USF24,6.385,21.82571292,13.7,7.7669
24/05/24,9:20:20,USF24,6.385,21.82571292,13.7,7.7669
24/05/24,9:20:22,USF24,6.385,21.82571292,13.7,7.7668
24/05/24,9:20:24,USF24,6.386,21.82501752,13.7,7.7669
24/05/24,9:20:26,USF24,6.388,21.82362686,13.7,7.7668
24/05/24,9:20:28,USF24,6.386,21.82501752,13.7,7.7666
24/05/24,9:20:30,USF24,6.388,21.82362686,13.7,7.7667
24/05/24,9:20:32,USF24,6.387,21.82432217,13.7,7.7665
24/05/24,9:20:34,USF24,6.389,21.8229316,13.7,7.7667
24/05/24,9:20:36,USF24,6.39,21.82223638,13.7,7.7666
24/05/24,9:20:38,USF24,6.387,21.82432217,13.7,7.7665
24/05/24,9:20:40,USF24,6.39,21.82223638,13.7,7.7667
24/05/24,9:20:42,USF24,6.389,21.8229316,13.7,7.7665
24/05/24,9:20:44,USF24,6.389,21.8229316,13.7,7.7666
24/05/24,9:20:46,USF24,6.388,21.82362686,13.7,7.7668
24/05/24,9:20:48,USF24,6.388,21.82362686,13.7,7.7666
24/05/24,9:20:50,USF24,6.389,21.8229316,13.7,7.7667
24/05/24,9:20:52,USF24,6.391,21.82154121,13.7,7.7664
24/05/24,9:20:54,USF24,6.39,21.82223638,13.7,7.7666
24/05/24,9:20:56,USF24,6.391,21.82154121,13.7,7.7666
24/05/24,9:20:58,USF24,6.392,21.82084608,13.7,7.7666
24/05/24,9:21:00,USF24,6.39,21.82223638,13.7,7.7664
24/05/24,9:21:02,USF24,6.391,21.82154121,13.7,7.7666
24/05/24,9:21:04,USF24,6.391,21.82154121,13.7,7.7665
24/05/24,9:21:06,USF24,6.394,21.81945595,13.7,7.7666
24/05/24,9:21:08,USF24,6.393,21.82015099,13.7,7.7666
24/05/24,9:21:10,USF24,6.394,21.81945595,13.7,7.7666
24/05/24,9:21:12,USF24,6.393,21.82015099,13.7,7.7664
24/05/24,9:21:14,USF24,6.393,21.82015099,13.7,7.7665
24/05/24,9:21:16,USF24,6.392,21.82084608,13.7,7.7665
24/05/24,9:21:18,USF24,6.393,21.82015099,13.7,7.7666
24/05/24,9:21:20,USF24,6.394,21.81945595,13.7,7.7664
24/05/24,9:21:22,USF24,6.395,21.81876095,13.7,7.7664
24/05/24,9:21:24,USF24,6.395,21.81876095,13.7,7.7665
24/05/24,9:21:26,USF24,6.395,21.81876095,13.7,7.7664
24/05/24,9:21:28,USF24,6.395,21.81876095,13.7,7.7663
24/05/24,9:21:30,USF24,6.396,21.818066,13.7,7.7664
24/05/24,9:21:32,USF24,6.397,21.81737109,13.7,7.7664
24/05/24,9:21:34,USF24,6.396,21.818066,13.7,7.7664
24/05/24,9:21:36,USF24,6.397,21.81737109,13.7,7.7664
24/05/24,9:21:38,USF24,6.396,21.818066,13.7,7.7663
24/05/24,9:21:40,USF24,6.397,21.81737109,13.7,7.7664
24/05/24,9:21:42,USF24,6.398,21.81667622,13.7,7.7663
24/05/24,9:21:44,USF24,6.399,21.8159814,13.7,7.7663
24/05/24,9:21:46,USF24,6.399,21.8159814,13.7,7.7663
24/05/24,9:21:48,USF24,6.399,21.8159814,13.7,7.7664
24/05/24,9:21:50,USF24,6.399,21.8159814,13.7,7.7661
24/05/24,9:21:52,USF24,6.4,21.81528662,13.7,7.7663
24/05/24,9:21:54,USF24,6.399,21.8159814,13.7,7.7662
24/05/24,9:21:56,USF24,6.399,21.8159814,13.7,7.7665
24/05/24,9:21:58,USF24,6.4,21.81528662,13.7,7.7663
24/05/24,9:22:00,USF24,6.399,21.8159814,13.7,7.7663
24/05/24,9:22:02,USF24,6.401,21.81459189,13.7,7.7663
24/05/24,9:22:04,USF24,6.403,21.81320256,13.7,7.7663
24/05/24,9:22:06,USF24,6.404,21.81250796,13.7,7.7662
24/05/24,9:22:08,USF24,6.401,21.81459189,13.7,7.7663
24/05/24,9:22:10,USF24,6.402,21.8138972,13.7,7.7662
24/05/24,9:22:12,USF24,6.403,21.81320256,13.7,7.7664
24/05/24,9:22:14,USF24,6.405,21.81181341,13.7,7.7664
24/05/24,9:22:16,USF24,6.404,21.81250796,13.7,7.7663
24/05/24,9:22:18,USF24,6.404,21.81250796,13.7,7.7662
24/05/24,9:22:20,USF24,6.403,21.81320256,13.7,7.7663
24/05/24,9:22:22,USF24,6.403,21.81320256,13.7,7.7663
24/05/24,9:22:24,USF24,6.407,21.81042443,13.7,7.7664
24/05/24,9:22:26,USF24,6.406,21.81111889,13.7,7.7664
24/05/24,9:22:28,USF24,6.406,21.81111889,13.7,7.7662
24/05/24,9:22:30,USF24,6.407,21.81042443,13.7,7.7662
24/05/24,9:22:32,USF24,6.407,21.81042443,13.7,7.7662
24/05/24,9:22:34,USF24,6.407,21.81042443,13.7,7.7663
24/05/24,9:22:36,USF24,6.408,21.80973001,13.7,7.7662
24/05/24,9:22:38,USF24,6.408,21.80973001,13.7,7.7661
24/05/24,9:22:40,USF24,6.408,21.80973001,13.7,7.7662
24/05/24,9:22:42,USF24,6.408,21.80973001,13.7,7.7663
24/05/24,9:22:44,USF24,6.408,21.80973001,13.7,7.7662
24/05/24,9:22:46,USF24,6.409,21.80903563,13.7,7.7662
24/05/24,9:22:48,USF24,6.408,21.80973001,13.7,7.7665
24/05/24,9:22:50,USF24,6.41,21.80834129,13.7,7.7661
24/05/24,9:22:52,USF24,6.412,21.80695276,13.7,7.7662
24/05/24,9:22:54,USF24,6.412,21.96612759,13.8,7.7663
24/05/24,9:22:56,USF24,6.411,21.807647,13.7,7.7661
24/05/24,9:22:58,USF24,6.41,21.80834129,13.7,7.7661
24/05/24,9:23:00,USF24,6.413,21.96542833,13.8,7.7663
24/05/24,9:23:02,USF24,6.412,21.96612759,13.8,7.7663
24/05/24,9:23:04,USF24,6.411,21.96682691,13.8,7.7663
24/05/24,9:23:06,USF24,6.412,21.96612759,13.8,7.7663
24/05/24,9:23:08,USF24,6.414,21.9647291,13.8,7.7663
24/05/24,9:23:10,USF24,6.412,21.96612759,13.8,7.766
24/05/24,9:23:12,USF24,6.415,21.96402992,13.8,7.7662
24/05/24,9:23:14,USF24,6.414,21.9647291,13.8,7.7662
24/05/24,9:23:16,USF24,6.415,21.96402992,13.8,7.7662
24/05/24,9:23:18,USF24,6.414,21.9647291,13.8,7.7662
24/05/24,9:23:20,USF24,6.416,21.96333079,13.8,7.7663
24/05/24,9:23:22,USF24,6.415,21.96402992,13.8,7.7662
24/05/24,9:23:24,USF24,6.417,21.9626317,13.8,7.7663
24/05/24,9:23:26,USF24,6.416,21.96333079,13.8,7.7663
24/05/24,9:23:28,USF24,6.417,21.9626317,13.8,7.7662
24/05/24,9:23:30,USF24,6.418,21.96193265,13.8,7.7661
24/05/24,9:23:32,USF24,6.418,21.96193265,13.8,7.7663
24/05/24,9:23:34,USF24,6.416,21.96333079,13.8,7.7664
24/05/24,9:23:36,USF24,6.417,21.9626317,13.8,7.7663
24/05/24,9:23:38,USF24,6.419,21.96123365,13.8,7.7664
24/05/24,9:23:40,USF24,6.419,21.96123365,13.8,7.7663
24/05/24,9:23:42,USF24,6.42,21.96053469,13.8,7.7664
24/05/24,9:23:44,USF24,6.419,21.96123365,13.8,7.7661
24/05/24,9:23:46,USF24,6.421,21.95983578,13.8,7.7665
24/05/24,9:23:48,USF24,6.42,21.96053469,13.8,7.7664
24/05/24,9:23:50,USF24,6.421,21.95983578,13.8,7.7662
24/05/24,9:23:52,USF24,6.421,21.95983578,13.8,7.7663
24/05/24,9:23:54,USF24,6.421,21.95983578,13.8,7.7663
