Date,Time,DataID,Temp(C),SPC(uS/cm),COND(uS/cm),Level(m)
24/05/24,9:54:16,USF25,20.644,23.66137937,21.6,7.7167
24/05/24,9:54:18,USF25,19.528,46.93675889,41.8,7.6846
24/05/24,9:54:20,USF25,18.96,50.95541401,44.8,7.6781
24/05/24,9:54:22,USF25,18.806,53.18906086,46.6,7.6772
24/05/24,9:54:24,USF25,18.727,55.11468887,48.2,7.6784
24/05/24,9:54:26,USF25,18.659,56.6893424,49.5,7.68
24/05/24,9:54:28,USF25,18.532,45.71349812,39.8,7.778
24/05/24,9:54:30,USF25,17.774,45.58844158,39,7.7862
24/05/24,9:54:32,USF25,17.229,47.83442658,40.4,7.7833
24/05/24,9:54:34,USF25,16.901,48.68618887,40.8,7.7827
24/05/24,9:54:36,USF25,16.602,49.27647709,41,7.7829
24/05/24,9:54:38,USF25,16.378,50.63076997,41.9,7.7845
24/05/24,9:54:40,USF25,16.159,51.87200855,42.7,7.7866
24/05/24,9:54:42,USF25,15.907,51.58041411,42.2,7.7882
24/05/24,9:54:44,USF25,15.686,51.98348326,42.3,7.7899
24/05/24,9:54:46,USF25,15.491,52.97473513,42.9,7.7918
24/05/24,9:54:48,USF25,15.254,52.91399612,42.6,7.7933
24/05/24,9:54:50,USF25,15.051,54.18091933,43.4,7.7948
24/05/24,9:54:52,USF25,14.875,53.9184953,43,7.7967
24/05/24,9:54:54,USF25,14.69,55.17762661,43.8,7.7985
24/05/24,9:54:56,USF25,14.475,55.35148828,43.7,7.8001
24/05/24,9:54:58,USF25,14.29,55.10307966,43.3,7.8016
24/05/24,9:55:00,USF25,14.112,56.63223563,44.3,7.8031
24/05/24,9:55:02,USF25,13.908,56.41513313,43.9,7.8028
24/05/24,9:55:04,USF25,13.758,55.85943547,43.3,7.8046
24/05/24,9:55:06,USF25,13.617,55.93391512,43.2,7.8057
24/05/24,9:55:08,USF25,13.442,57.35913844,44.1,7.8068
24/05/24,9:55:10,USF25,13.288,58.24279148,44.6,7.8079
24/05/24,9:55:12,USF25,13.129,58.22339951,44.4,7.8089
24/05/24,9:55:14,USF25,12.964,58.21304394,44.2,7.8097
24/05/24,9:55:16,USF25,12.796,58.73637422,44.4,7.8105
24/05/24,9:55:18,USF25,12.607,58.63270136,44.1,7.81
24/05/24,9:55:20,USF25,12.441,58.49202746,43.8,7.8101
24/05/24,9:55:22,USF25,12.281,58.20659317,43.4,7.8103
24/05/24,9:55:24,USF25,12.148,58.01119845,43.1,7.8106
24/05/24,9:55:26,USF25,12.034,58.4597937,43.3,7.8111
24/05/24,9:55:28,USF25,11.913,57.97415545,42.8,7.8114
24/05/24,9:55:30,USF25,11.777,57.6447236,42.4,7.8118
24/05/24,9:55:32,USF25,11.649,58.11891184,42.6,7.8121
24/05/24,9:55:34,USF25,11.536,57.61440771,42.1,7.8126
24/05/24,9:55:36,USF25,11.418,57.38920314,41.8,7.813
24/05/24,9:55:38,USF25,11.3,57.30027548,41.6,7.8128
24/05/24,9:55:40,USF25,11.172,57.91772642,41.9,7.8128
24/05/24,9:55:42,USF25,11.048,58.11695517,41.9,7.8131
24/05/24,9:55:44,USF25,10.94,57.87423484,41.6,7.8131
24/05/24,9:55:46,USF25,10.81,57.94470818,41.5,7.8127
24/05/24,9:55:48,USF25,10.675,57.74351787,41.2,7.8125
24/05/24,9:55:50,USF25,10.554,57.65877257,41,7.8123
24/05/24,9:55:52,USF25,10.447,58.39704347,41.4,7.8121
24/05/24,9:55:54,USF25,10.357,58.12144696,41.1,7.8123
24/05/24,9:55:56,USF25,10.273,58.11810733,41,7.8123
24/05/24,9:55:58,USF25,10.169,58.00562996,40.8,7.8119
24/05/24,9:56:00,USF25,10.077,58.01522365,40.7,7.812
24/05/24,9:56:02,USF25,9.985,58.31070459,40.8,7.8119
24/05/24,9:56:04,USF25,9.899,58.74093814,41,7.8116
24/05/24,9:56:06,USF25,9.809,58.31825103,40.6,7.8115
24/05/24,9:56:08,USF25,9.736,59.30446799,41.2,7.8115
24/05/24,9:56:10,USF25,9.664,58.85068082,40.8,7.8113
24/05/24,9:56:12,USF25,9.582,58.70105835,40.6,7.8113
24/05/24,9:56:14,USF25,9.514,59.10644956,40.8,7.8113
24/05/24,9:56:16,USF25,9.446,59.07797712,40.7,7.8113
24/05/24,9:56:18,USF25,9.375,59.49090909,40.9,7.8113
24/05/24,9:56:20,USF25,9.311,59.45615109,40.8,7.8112
24/05/24,9:56:22,USF25,9.233,59.73768002,40.9,7.8109
24/05/24,9:56:24,USF25,9.168,59.11964411,40.4,7.811
24/05/24,9:56:26,USF25,9.106,59.52031901,40.6,7.8103
24/05/24,9:56:28,USF25,9.048,59.76856203,40.7,7.8107
24/05/24,9:56:30,USF25,8.992,59.42574723,40.4,7.8106
24/05/24,9:56:32,USF25,8.943,59.36422827,40.3,7.8104
24/05/24,9:56:34,USF25,8.892,59.74861324,40.5,7.8105
24/05/24,9:56:36,USF25,8.841,59.54315771,40.3,7.8104
24/05/24,9:56:38,USF25,8.778,59.50618746,40.2,7.8101
24/05/24,9:56:40,USF25,8.725,59.59970348,40.2,7.8099
24/05/24,9:56:42,USF25,8.677,59.68465125,40.2,7.8098
24/05/24,9:56:44,USF25,8.636,59.75740278,40.2,7.8097
24/05/24,9:56:46,USF25,8.596,59.67972378,40.1,7.8098
24/05/24,9:56:48,USF25,8.544,59.47412354,39.9,7.8094
24/05/24,9:56:50,USF25,8.495,59.2625765,39.7,7.8094
24/05/24,9:56:52,USF25,8.447,59.04864412,39.5,7.8093
24/05/24,9:56:54,USF25,8.406,58.97144226,39.4,7.8093
24/05/24,9:56:56,USF25,8.369,59.33650993,39.6,7.8095
24/05/24,9:56:58,USF25,8.326,59.11300486,39.4,7.8094
24/05/24,9:57:00,USF25,8.288,59.18048546,39.4,7.8095
24/05/24,9:57:02,USF25,8.253,59.09241271,39.3,7.8095
24/05/24,9:57:04,USF25,8.221,58.99882604,39.2,7.8094
24/05/24,9:57:06,USF25,8.183,59.21706898,39.3,7.8094
24/05/24,9:57:08,USF25,8.149,58.97613804,39.1,7.8093
24/05/24,9:57:10,USF25,8.121,59.17695722,39.2,7.8091
24/05/24,9:57:12,USF25,8.092,59.22881663,39.2,7.8092
24/05/24,9:57:14,USF25,8.067,58.97117973,39,7.8093
24/05/24,9:57:16,USF25,8.038,59.17428416,39.1,7.809
24/05/24,9:57:18,USF25,8.004,59.08374742,39,7.8091
24/05/24,9:57:20,USF25,7.978,59.13032931,39,7.8089
24/05/24,9:57:22,USF25,7.95,59.18057663,39,7.8089
24/05/24,9:57:24,USF25,7.921,59.08082987,38.9,7.8088
24/05/24,9:57:26,USF25,7.9,58.96656535,38.8,7.809
24/05/24,9:57:28,USF25,7.881,59.30476567,39,7.809
24/05/24,9:57:30,USF25,7.863,59.03295499,38.8,7.809
24/05/24,9:57:32,USF25,7.84,58.76979294,38.6,7.8091
24/05/24,9:57:34,USF25,7.82,58.80560634,38.6,7.8088
24/05/24,9:57:36,USF25,7.802,58.99030547,38.7,7.8088
24/05/24,9:57:38,USF25,7.782,58.87377219,38.6,7.8089
24/05/24,9:57:40,USF25,7.756,58.61521553,38.4,7.8087
24/05/24,9:57:42,USF25,7.737,58.64923481,38.4,7.8089
24/05/24,9:57:44,USF25,7.717,58.53226152,38.3,7.8086
24/05/24,9:57:46,USF25,7.697,58.72098358,38.4,7.8087
24/05/24,9:57:48,USF25,7.683,58.5931524,38.3,7.8089
24/05/24,9:57:50,USF25,7.664,58.47416116,38.2,7.8088
24/05/24,9:57:52,USF25,7.647,58.50460992,38.2,7.8086
24/05/24,9:57:54,USF25,7.629,58.38364645,38.1,7.8087
24/05/24,9:57:56,USF25,7.618,58.40333558,38.1,7.8087
24/05/24,9:57:58,USF25,7.605,58.42662168,38.1,7.8088
24/05/24,9:58:00,USF25,7.59,58.30009205,38,7.8088
24/05/24,9:58:02,USF25,7.572,58.48581604,38.1,7.8089
24/05/24,9:58:04,USF25,7.56,58.35380835,38,7.8088
24/05/24,9:58:06,USF25,7.546,58.37890985,38,7.8085
24/05/24,9:58:08,USF25,7.537,58.24138673,37.9,7.8086
24/05/24,9:58:10,USF25,7.52,58.27183272,37.9,7.8087
24/05/24,9:58:12,USF25,7.506,58.14311204,37.8,7.8087
24/05/24,9:58:14,USF25,7.492,58.16816447,37.8,7.8085
24/05/24,9:58:16,USF25,7.483,58.18428101,37.8,7.8087
24/05/24,9:58:18,USF25,7.471,58.20578362,37.8,7.8085
24/05/24,9:58:20,USF25,7.462,58.37594726,37.9,7.8086
24/05/24,9:58:22,USF25,7.457,58.53899005,38,7.8087
24/05/24,9:58:24,USF25,7.447,58.40293402,37.9,7.8088
24/05/24,9:58:26,USF25,7.433,58.27398021,37.8,7.8086
24/05/24,9:58:28,USF25,7.422,58.29375116,37.8,7.8087
24/05/24,9:58:30,USF25,7.414,58.30813846,37.8,7.8086
24/05/24,9:58:32,USF25,7.408,58.62749938,38,7.8087
24/05/24,9:58:34,USF25,7.399,58.6437853,38,7.8087
24/05/24,9:58:36,USF25,7.39,58.66008027,38,7.8087
24/05/24,9:58:38,USF25,7.38,58.52378011,37.9,7.8087
24/05/24,9:58:40,USF25,7.372,58.38378846,37.8,7.8085
24/05/24,9:58:42,USF25,7.365,58.24192801,37.7,7.8086
24/05/24,9:58:44,USF25,7.359,58.25272722,37.7,7.8087
24/05/24,9:58:46,USF25,7.349,58.2707348,37.7,7.8085
24/05/24,9:58:48,USF25,7.341,58.28514888,37.7,7.8088
24/05/24,9:58:50,USF25,7.335,58.29596413,37.7,7.8085
24/05/24,9:58:52,USF25,7.326,58.15752026,37.6,7.8087
24/05/24,9:58:54,USF25,7.316,58.33023889,37.7,7.8088
24/05/24,9:58:56,USF25,7.309,58.3428766,37.7,7.8086
24/05/24,9:58:58,USF25,7.304,58.35190688,37.7,7.8086
24/05/24,9:59:00,USF25,7.297,58.36455398,37.7,7.8087
24/05/24,9:59:02,USF25,7.292,58.21875387,37.6,7.8086
24/05/24,9:59:04,USF25,7.287,58.22776969,37.6,7.8084
24/05/24,9:59:06,USF25,7.281,58.08370249,37.5,7.8087
24/05/24,9:59:08,USF25,7.278,57.7792924,37.3,7.8087
24/05/24,9:59:10,USF25,7.27,57.63867369,37.2,7.8086
24/05/24,9:59:12,USF25,7.264,57.49442103,37.1,7.8087
24/05/24,9:59:14,USF25,7.261,57.49976752,37.1,7.8087
24/05/24,9:59:16,USF25,7.256,57.66369048,37.2,7.8089
24/05/24,9:59:18,USF25,7.253,57.5140297,37.1,7.8086
24/05/24,9:59:20,USF25,7.25,57.51937984,37.1,7.8087
24/05/24,9:59:22,USF25,7.249,57.52116345,37.1,7.8087
24/05/24,9:59:24,USF25,7.243,57.6869398,37.2,7.8088
24/05/24,9:59:26,USF25,7.237,57.69767658,37.2,7.8086
24/05/24,9:59:28,USF25,7.23,57.55507291,37.1,7.8087
24/05/24,9:59:30,USF25,7.228,57.55864466,37.1,7.8087
24/05/24,9:59:32,USF25,7.221,57.57114925,37.1,7.8086
24/05/24,9:59:34,USF25,7.218,57.57651003,37.1,7.8086
24/05/24,9:59:36,USF25,7.215,57.5818718,37.1,7.8088
24/05/24,9:59:38,USF25,7.212,57.58723457,37.1,7.8086
24/05/24,9:59:40,USF25,7.207,57.59617474,37.1,7.8085
24/05/24,9:59:42,USF25,7.206,57.59796311,37.1,7.8088
24/05/24,9:59:44,USF25,7.2,57.60869565,37.1,7.8088
24/05/24,9:59:46,USF25,7.198,57.61227405,37.1,7.8087
24/05/24,9:59:48,USF25,7.196,57.6158529,37.1,7.8086
24/05/24,9:59:50,USF25,7.191,57.62480196,37.1,7.8087
24/05/24,9:59:52,USF25,7.187,57.63196321,37.1,7.8086
24/05/24,9:59:54,USF25,7.184,57.63733532,37.1,7.8087
24/05/24,9:59:56,USF25,7.181,57.64270843,37.1,7.8087
24/05/24,9:59:58,USF25,7.178,57.64808254,37.1,7.8087
24/05/24,10:00:00,USF25,7.175,57.65345765,37.1,7.8088
24/05/24,10:00:02,USF25,7.169,57.66421089,37.1,7.8089
24/05/24,10:00:04,USF25,7.167,57.66779619,37.1,7.8089
24/05/24,10:00:06,USF25,7.165,57.67138194,37.1,7.8087
24/05/24,10:00:08,USF25,7.164,57.67317498,37.1,7.809
24/05/24,10:00:10,USF25,7.16,57.68034826,37.1,7.8089
24/05/24,10:00:12,USF25,7.161,57.67855477,37.1,7.8087
24/05/24,10:00:14,USF25,7.16,57.68034826,37.1,7.809
24/05/24,10:00:16,USF25,7.153,57.53739931,37,7.809
24/05/24,10:00:18,USF25,7.15,57.54276827,37,7.8089
24/05/24,10:00:20,USF25,7.148,57.39081747,36.9,7.809
24/05/24,10:00:22,USF25,7.144,57.55350921,37,7.8088
24/05/24,10:00:24,USF25,7.14,57.40510268,36.9,7.8088
24/05/24,10:00:26,USF25,7.14,57.40510268,36.9,7.8088
24/05/24,10:00:28,USF25,7.135,57.41403454,36.9,7.8088
24/05/24,10:00:30,USF25,7.135,57.41403454,36.9,7.8091
24/05/24,10:00:32,USF25,7.133,57.41760807,36.9,7.8089
24/05/24,10:00:34,USF25,7.13,57.42296919,36.9,7.8089
24/05/24,10:00:36,USF25,7.128,57.27091633,36.8,7.8089
24/05/24,10:00:38,USF25,7.125,57.27626459,36.8,7.8089
24/05/24,10:00:40,USF25,7.124,57.27804757,36.8,7.8091
24/05/24,10:00:42,USF25,7.123,57.27983065,36.8,7.8092
24/05/24,10:00:44,USF25,7.122,57.28161385,36.8,7.809
24/05/24,10:00:46,USF25,7.119,57.2869641,36.8,7.809
24/05/24,10:00:48,USF25,7.115,57.29409933,36.8,7.8091
24/05/24,10:00:50,USF25,7.116,57.29231536,36.8,7.8091
24/05/24,10:00:52,USF25,7.111,57.30123634,36.8,7.8091
24/05/24,10:00:54,USF25,7.11,57.30302087,36.8,7.809
24/05/24,10:00:56,USF25,7.11,57.30302087,36.8,7.8091
24/05/24,10:00:58,USF25,7.107,57.30837512,36.8,7.809
24/05/24,10:01:00,USF25,7.105,57.31194518,36.8,7.8091
24/05/24,10:01:02,USF25,7.105,57.31194518,36.8,7.8091
24/05/24,10:01:04,USF25,7.099,57.32265803,36.8,7.8089
24/05/24,10:01:06,USF25,7.1,57.32087227,36.8,7.809
24/05/24,10:01:08,USF25,7.098,57.32444389,36.8,7.809
24/05/24,10:01:10,USF25,7.096,57.32801595,36.8,7.8089
24/05/24,10:01:12,USF25,7.094,57.33158846,36.8,7.8089
24/05/24,10:01:14,USF25,7.092,57.33516141,36.8,7.8089
24/05/24,10:01:16,USF25,7.091,57.33694805,36.8,7.809
24/05/24,10:01:18,USF25,7.089,57.34052167,36.8,7.8091
24/05/24,10:01:20,USF25,7.09,57.33873481,36.8,7.8088
24/05/24,10:01:22,USF25,7.089,57.34052167,36.8,7.809
24/05/24,10:01:24,USF25,7.086,57.34588294,36.8,7.8088
24/05/24,10:01:26,USF25,7.085,57.34767025,36.8,7.809
24/05/24,10:01:28,USF25,7.085,57.19183419,36.7,7.8088
24/05/24,10:01:30,USF25,7.081,57.19896512,36.7,7.8091
24/05/24,10:01:32,USF25,7.082,57.19718222,36.7,7.8089
24/05/24,10:01:34,USF25,7.079,57.20253125,36.7,7.809
24/05/24,10:01:36,USF25,7.078,57.20431448,36.7,7.809
24/05/24,10:01:38,USF25,7.077,57.20609783,36.7,7.809
24/05/24,10:01:40,USF25,7.074,57.21144853,36.7,7.8088
24/05/24,10:01:42,USF25,7.074,57.21144853,36.7,7.8088
24/05/24,10:01:44,USF25,7.071,57.21680022,36.7,7.8088
24/05/24,10:01:46,USF25,7.071,57.21680022,36.7,7.8088
24/05/24,10:01:48,USF25,7.07,57.21858435,36.7,7.8089
24/05/24,10:01:50,USF25,7.069,57.37628239,36.8,7.8091
24/05/24,10:01:52,USF25,7.068,57.22215293,36.7,7.8088
24/05/24,10:01:54,USF25,7.068,57.3780716,36.8,7.809
24/05/24,10:01:56,USF25,7.07,57.21858435,36.7,7.809
24/05/24,10:01:58,USF25,7.065,57.22750663,36.7,7.8091
24/05/24,10:02:00,USF25,7.065,57.22750663,36.7,7.8089
24/05/24,10:02:02,USF25,7.063,57.38701931,36.8,7.8089
24/05/24,10:02:04,USF25,7.063,57.38701931,36.8,7.8089
24/05/24,10:02:06,USF25,7.063,57.38701931,36.8,7.809
24/05/24,10:02:08,USF25,7.061,57.39059917,36.8,7.809
24/05/24,10:02:10,USF25,7.061,57.39059917,36.8,7.8089
24/05/24,10:02:12,USF25,7.058,57.3959698,36.8,7.809
24/05/24,10:02:14,USF25,7.058,57.3959698,36.8,7.8089
24/05/24,10:02:16,USF25,7.057,57.39776024,36.8,7.809
24/05/24,10:02:18,USF25,7.056,57.39955079,36.8,7.8088
24/05/24,10:02:20,USF25,7.054,57.40313221,36.8,7.8088
24/05/24,10:02:22,USF25,7.054,57.24714544,36.7,7.8088
24/05/24,10:02:24,USF25,7.054,57.24714544,36.7,7.8088
24/05/24,10:02:26,USF25,7.05,57.25429017,36.7,7.8089
24/05/24,10:02:28,USF25,7.049,57.41208774,36.8,7.8089
24/05/24,10:02:30,USF25,7.048,57.25786321,36.7,7.8086
24/05/24,10:02:32,USF25,7.049,57.25607663,36.7,7.809
24/05/24,10:02:34,USF25,7.046,57.26143668,36.7,7.8088
24/05/24,10:02:36,USF25,7.046,57.26143668,36.7,7.8088
24/05/24,10:02:38,USF25,7.045,57.26322359,36.7,7.8087
24/05/24,10:02:40,USF25,7.045,57.26322359,36.7,7.8088
24/05/24,10:02:42,USF25,7.046,57.26143668,36.7,7.8088
24/05/24,10:02:44,USF25,7.045,57.26322359,36.7,7.8089
24/05/24,10:02:46,USF25,7.042,57.26858498,36.7,7.8091
24/05/24,10:02:48,USF25,7.043,57.26679774,36.7,7.8088
24/05/24,10:02:50,USF25,7.041,57.27037234,36.7,7.8091
24/05/24,10:02:52,USF25,7.04,57.2721598,36.7,7.809
24/05/24,10:02:54,USF25,7.04,57.2721598,36.7,7.8089
24/05/24,10:02:56,USF25,7.039,57.27394738,36.7,7.8089
24/05/24,10:02:58,USF25,7.038,57.27573506,36.7,7.8089
24/05/24,10:03:00,USF25,7.038,57.27573506,36.7,7.809
24/05/24,10:03:02,USF25,7.035,57.12501951,36.6,7.8088
24/05/24,10:03:04,USF25,7.035,57.12501951,36.6,7.8091
24/05/24,10:03:06,USF25,7.035,57.12501951,36.6,7.8089
24/05/24,10:03:08,USF25,7.035,57.12501951,36.6,7.809
24/05/24,10:03:10,USF25,7.034,57.12680277,36.6,7.8091
24/05/24,10:03:12,USF25,7.034,57.12680277,36.6,7.8089
24/05/24,10:03:14,USF25,7.032,57.13036963,36.6,7.809
24/05/24,10:03:16,USF25,7.031,57.13215323,36.6,7.8091
24/05/24,10:03:18,USF25,7.031,57.28825201,36.7,7.809
24/05/24,10:03:20,USF25,7.032,57.28646354,36.7,7.809
24/05/24,10:03:22,USF25,7.03,57.29004059,36.7,7.8091
24/05/24,10:03:24,USF25,7.031,57.28825201,36.7,7.8091
24/05/24,10:03:26,USF25,7.028,57.29361808,36.7,7.8091
24/05/24,10:03:28,USF25,7.029,57.29182928,36.7,7.809
24/05/24,10:03:30,USF25,7.025,57.14285714,36.6,7.8091
24/05/24,10:03:32,USF25,7.025,57.14285714,36.6,7.8091
24/05/24,10:03:34,USF25,7.025,57.14285714,36.6,7.8091
24/05/24,10:03:36,USF25,7.027,57.13928873,36.6,7.8091
24/05/24,10:03:38,USF25,7.023,57.14642601,36.6,7.8093
24/05/24,10:03:40,USF25,7.024,57.14464152,36.6,7.8093
24/05/24,10:03:42,USF25,7.023,57.14642601,36.6,7.8092
24/05/24,10:03:44,USF25,7.022,57.14821061,36.6,7.809
24/05/24,10:03:46,USF25,7.023,57.14642601,36.6,7.8092
24/05/24,10:03:48,USF25,7.022,57.14821061,36.6,7.8092
24/05/24,10:03:50,USF25,7.022,57.14821061,36.6,7.8091
24/05/24,10:03:52,USF25,7.022,57.14821061,36.6,7.809
24/05/24,10:03:54,USF25,7.021,57.14999532,36.6,7.8091
24/05/24,10:03:56,USF25,7.022,57.14821061,36.6,7.8092
24/05/24,10:03:58,USF25,7.02,57.15178014,36.6,7.809
24/05/24,10:04:00,USF25,7.021,56.99384779,36.5,7.8092
24/05/24,10:04:02,USF25,7.021,57.14999532,36.6,7.809
24/05/24,10:04:04,USF25,7.019,57.15356507,36.6,7.8091
24/05/24,10:04:06,USF25,7.016,57.00274863,36.5,7.8094
24/05/24,10:04:08,USF25,7.019,57.15356507,36.6,7.8093
24/05/24,10:04:10,USF25,7.016,57.15892054,36.6,7.8089
24/05/24,10:04:12,USF25,7.017,57.15713527,36.6,7.8092
24/05/24,10:04:14,USF25,7.016,57.00274863,36.5,7.8091
24/05/24,10:04:16,USF25,7.018,57.15535012,36.6,7.8092
24/05/24,10:04:18,USF25,7.016,57.15892054,36.6,7.8092
24/05/24,10:04:20,USF25,7.015,57.16070592,36.6,7.8092
24/05/24,10:04:22,USF25,7.015,57.16070592,36.6,7.8092
24/05/24,10:04:24,USF25,7.014,57.16249141,36.6,7.8093
24/05/24,10:04:26,USF25,7.014,57.16249141,36.6,7.8094
24/05/24,10:04:28,USF25,7.014,57.16249141,36.6,7.8093
24/05/24,10:04:30,USF25,7.014,57.16249141,36.6,7.8093
24/05/24,10:04:32,USF25,7.013,57.16427701,36.6,7.8093
24/05/24,10:04:34,USF25,7.015,57.16070592,36.6,7.8092
24/05/24,10:04:36,USF25,7.012,57.16606273,36.6,7.8092
24/05/24,10:04:38,USF25,7.015,57.16070592,36.6,7.8093
24/05/24,10:04:40,USF25,7.013,57.16427701,36.6,7.8092
24/05/24,10:04:42,USF25,7.012,57.16606273,36.6,7.8092
24/05/24,10:04:44,USF25,7.011,57.01165224,36.5,7.8093
24/05/24,10:04:46,USF25,7.012,57.0098713,36.5,7.8095
24/05/24,10:04:48,USF25,7.012,57.16606273,36.6,7.8096
24/05/24,10:04:50,USF25,7.012,57.16606273,36.6,7.8096
24/05/24,10:04:52,USF25,7.012,57.16606273,36.6,7.8096
24/05/24,10:04:54,USF25,7.013,57.00809046,36.5,7.8096
24/05/24,10:04:56,USF25,7.01,57.16963449,36.6,7.8095
24/05/24,10:04:58,USF25,7.013,57.16427701,36.6,7.8097
24/05/24,10:05:00,USF25,7.009,57.01521447,36.5,7.8096
24/05/24,10:05:02,USF25,7.01,57.0134333,36.5,7.8094
24/05/24,10:05:04,USF25,7.01,57.16963449,36.6,7.8095
24/05/24,10:05:06,USF25,7.009,57.17142054,36.6,7.8096
24/05/24,10:05:08,USF25,7.009,57.17142054,36.6,7.8094
24/05/24,10:05:10,USF25,7.009,57.17142054,36.6,7.8095
24/05/24,10:05:12,USF25,7.008,57.1732067,36.6,7.8094
24/05/24,10:05:14,USF25,7.008,57.1732067,36.6,7.8095
24/05/24,10:05:16,USF25,7.009,57.17142054,36.6,7.8094
24/05/24,10:05:18,USF25,7.007,57.3312088,36.7,7.8095
24/05/24,10:05:20,USF25,7.009,57.32762661,36.7,7.8095
24/05/24,10:05:22,USF25,7.007,57.3312088,36.7,7.8094
24/05/24,10:05:24,USF25,7.006,57.33300006,36.7,7.8092
24/05/24,10:05:26,USF25,7.009,57.48383267,36.8,7.8092
24/05/24,10:05:28,USF25,7.008,57.48562859,36.8,7.8095
24/05/24,10:05:30,USF25,7.007,57.64364045,36.9,7.8091
24/05/24,10:05:32,USF25,7.006,57.64544148,36.9,7.8092
24/05/24,10:05:34,USF25,7.008,57.79805049,37,7.8093
24/05/24,10:05:36,USF25,7.007,57.64364045,36.9,7.8091
24/05/24,10:05:38,USF25,7.006,57.9578829,37.1,7.8093
24/05/24,10:05:40,USF25,7.005,57.9596938,37.1,7.8094
24/05/24,10:05:42,USF25,7.004,57.96150481,37.1,7.8094
24/05/24,10:05:44,USF25,7.006,57.9578829,37.1,7.8093
24/05/24,10:05:46,USF25,7.006,57.9578829,37.1,7.8094
24/05/24,10:05:48,USF25,7.006,58.42654502,37.4,7.8096
24/05/24,10:05:50,USF25,7.004,58.27396575,37.3,7.8095
24/05/24,10:05:52,USF25,7.003,58.27578665,37.3,7.8096
24/05/24,10:05:54,USF25,7.002,58.27760765,37.3,7.8095
24/05/24,10:05:56,USF25,7.003,58.432022,37.4,7.8095
24/05/24,10:05:58,USF25,7.004,58.43019623,37.4,7.8094
24/05/24,10:06:00,USF25,7.004,58.5864267,37.5,7.8094
24/05/24,10:06:02,USF25,7.002,58.74632835,37.6,7.8094
24/05/24,10:06:04,USF25,7.002,58.90256859,37.7,7.8095
24/05/24,10:06:06,USF25,7.003,59.21319876,37.9,7.8095
24/05/24,10:06:08,USF25,7.003,60.15061088,38.5,7.8095
24/05/24,10:06:10,USF25,7.003,60.93178764,39,7.8095
24/05/24,10:06:12,USF25,7.001,61.87306647,39.6,7.8093
24/05/24,10:06:14,USF25,7.001,62.34180182,39.9,7.8093
24/05/24,10:06:16,USF25,7.001,62.34180182,39.9,7.8093
24/05/24,10:06:18,USF25,6.999,62.81446295,40.2,7.8095
24/05/24,10:06:20,USF25,6.999,63.2832276,40.5,7.8093
24/05/24,10:06:22,USF25,7,63.28125,40.5,7.8093
24/05/24,10:06:24,USF25,6.999,63.90824713,40.9,7.8093
24/05/24,10:06:26,USF25,6.999,63.75199225,40.8,7.8094
24/05/24,10:06:28,USF25,6.999,65.78330573,42.1,7.8093
24/05/24,10:06:30,USF25,6.998,68.75429714,44,7.8095
24/05/24,10:06:32,USF25,6.999,69.37716804,44.4,7.8094
24/05/24,10:06:34,USF25,6.997,72.03800356,46.1,7.8094
24/05/24,10:06:36,USF25,6.997,72.35053286,46.3,7.8094
24/05/24,10:06:38,USF25,6.997,72.19426821,46.2,7.8096
24/05/24,10:06:40,USF25,6.997,72.81932681,46.6,7.8098
24/05/24,10:06:42,USF25,6.995,74.07407407,47.4,7.8096
24/05/24,10:06:44,USF25,6.997,72.97559146,46.7,7.8096
24/05/24,10:06:46,USF25,6.997,73.60065006,47.1,7.8097
24/05/24,10:06:48,USF25,6.995,74.54289733,47.7,7.8094
24/05/24,10:06:50,USF25,6.998,75.16094756,48.1,7.8096
24/05/24,10:06:52,USF25,6.995,75.167995,48.1,7.8096
24/05/24,10:06:54,USF25,6.996,75.47818477,48.3,7.8095
24/05/24,10:06:56,USF25,6.996,74.6968371,47.8,7.8096
24/05/24,10:06:58,USF25,6.996,74.85310664,47.9,7.8094
24/05/24,10:07:00,USF25,6.996,75.32191524,48.2,7.8094
24/05/24,10:07:02,USF25,6.994,75.17034444,48.1,7.8096
24/05/24,10:07:04,USF25,6.999,75.31485359,48.2,7.8097
24/05/24,10:07:06,USF25,6.996,75.79072384,48.5,7.8095
24/05/24,10:07:08,USF25,6.995,76.10564151,48.7,7.8097
24/05/24,10:07:10,USF25,6.994,76.26429956,48.8,7.8096
24/05/24,10:07:12,USF25,6.996,76.57207151,49,7.8097
24/05/24,10:07:14,USF25,6.995,77.19956243,49.4,7.8097
24/05/24,10:07:16,USF25,6.995,79.23112986,50.7,7.8098
24/05/24,10:07:18,USF25,6.994,80.32756142,51.4,7.8098
24/05/24,10:07:20,USF25,6.994,79.70244421,51,7.8096
24/05/24,10:07:22,USF25,6.994,79.54616491,50.9,7.8097
24/05/24,10:07:24,USF25,6.991,80.02250633,51.2,7.8097
24/05/24,10:07:26,USF25,6.992,81.11402851,51.9,7.8098
24/05/24,10:07:28,USF25,6.992,83.92723181,53.7,7.8095
24/05/24,10:07:30,USF25,6.994,86.73501281,55.5,7.8096
24/05/24,10:07:32,USF25,6.994,86.57873351,55.4,7.8096
24/05/24,10:07:34,USF25,6.993,85.95630294,55,7.8097
24/05/24,10:07:36,USF25,6.993,87.83171319,56.2,7.8098
